"","V1","DateTime","site","flow"
"538",538,"2019-10-29 09:00:00","FW",84.24
"539",539,"2019-10-29 10:00:00","FW",84.24
"540",540,"2019-10-29 11:00:00","FW",84.24
"541",541,"2019-10-29 12:00:00","FW",84.24
"542",542,"2019-10-29 13:00:00","FW",84.24
"543",543,"2019-10-29 14:00:00","FW",84.24
"544",544,"2019-10-29 15:00:00","FW",84.24
"545",545,"2019-10-29 16:00:00","FW",84.24
"546",546,"2019-10-29 17:00:00","FW",84.24
"547",547,"2019-10-29 18:00:00","FW",84.24
"548",548,"2019-10-29 19:00:00","FW",84.24
"549",549,"2019-10-29 20:00:00","FW",84.24
"550",550,"2019-10-29 21:00:00","FW",84.24
"551",551,"2019-10-29 22:00:00","FW",84.24
"552",552,"2019-10-29 23:00:00","FW",84.24
"553",553,"2019-10-30 00:00:00","FW",82.31
"554",554,"2019-10-30 01:00:00","FW",82.31
"555",555,"2019-10-30 02:00:00","FW",82.31
"556",556,"2019-10-30 03:00:00","FW",82.31
"557",557,"2019-10-30 04:00:00","FW",82.31
"558",558,"2019-10-30 05:00:00","FW",82.31
"559",559,"2019-10-30 06:00:00","FW",82.31
"560",560,"2019-10-30 07:00:00","FW",82.31
"561",561,"2019-10-30 08:00:00","FW",82.31
"562",562,"2019-10-30 09:00:00","FW",82.31
"563",563,"2019-10-30 10:00:00","FW",82.31
"564",564,"2019-10-30 11:00:00","FW",82.31
"565",565,"2019-10-30 12:00:00","FW",82.31
"566",566,"2019-10-30 13:00:00","FW",82.31
"567",567,"2019-10-30 14:00:00","FW",82.31
"568",568,"2019-10-30 15:00:00","FW",82.31
"569",569,"2019-10-30 16:00:00","FW",82.31
"570",570,"2019-10-30 17:00:00","FW",82.31
"571",571,"2019-10-30 18:00:00","FW",82.31
"572",572,"2019-10-30 19:00:00","FW",82.31
"573",573,"2019-10-30 20:00:00","FW",82.31
"574",574,"2019-10-30 21:00:00","FW",82.31
"575",575,"2019-10-30 22:00:00","FW",82.31
"576",576,"2019-10-30 23:00:00","FW",82.31
"577",577,"2019-10-31 00:00:00","FW",83.27
"578",578,"2019-10-31 01:00:00","FW",83.27
"579",579,"2019-10-31 02:00:00","FW",83.27
"580",580,"2019-10-31 03:00:00","FW",83.27
"581",581,"2019-10-31 04:00:00","FW",83.27
"582",582,"2019-10-31 05:00:00","FW",83.27
"583",583,"2019-10-31 06:00:00","FW",83.27
"584",584,"2019-10-31 07:00:00","FW",83.27
"585",585,"2019-10-31 08:00:00","FW",83.27
"586",586,"2019-10-31 09:00:00","FW",83.27
"587",587,"2019-10-31 10:00:00","FW",83.27
"588",588,"2019-10-31 11:00:00","FW",83.27
"589",589,"2019-10-31 12:00:00","FW",83.27
"590",590,"2019-10-31 13:00:00","FW",83.27
"591",591,"2019-10-31 14:00:00","FW",83.27
"592",592,"2019-10-31 15:00:00","FW",83.27
"593",593,"2019-10-31 16:00:00","FW",83.27
"594",594,"2019-10-31 17:00:00","FW",83.27
"595",595,"2019-10-31 18:00:00","FW",83.27
"596",596,"2019-10-31 19:00:00","FW",83.27
"597",597,"2019-10-31 20:00:00","FW",83.27
"598",598,"2019-10-31 21:00:00","FW",83.27
"599",599,"2019-10-31 22:00:00","FW",83.27
"600",600,"2019-10-31 23:00:00","FW",83.27
"601",601,"2019-11-01 00:00:00","FW",78.22
"602",602,"2019-11-01 01:00:00","FW",78.22
"603",603,"2019-11-01 02:00:00","FW",78.22
"604",604,"2019-11-01 03:00:00","FW",78.22
"605",605,"2019-11-01 04:00:00","FW",78.22
"606",606,"2019-11-01 05:00:00","FW",78.22
"607",607,"2019-11-01 06:00:00","FW",78.22
"608",608,"2019-11-01 07:00:00","FW",78.22
"609",609,"2019-11-01 08:00:00","FW",78.22
"610",610,"2019-11-01 09:00:00","FW",78.22
"611",611,"2019-11-01 10:00:00","FW",78.22
"612",612,"2019-11-01 11:00:00","FW",78.22
"613",613,"2019-11-01 12:00:00","FW",78.22
"614",614,"2019-11-01 13:00:00","FW",78.22
"615",615,"2019-11-01 14:00:00","FW",78.22
"616",616,"2019-11-01 15:00:00","FW",78.22
"617",617,"2019-11-01 16:00:00","FW",78.22
"618",618,"2019-11-01 17:00:00","FW",78.22
"619",619,"2019-11-01 18:00:00","FW",78.22
"620",620,"2019-11-01 19:00:00","FW",78.22
"621",621,"2019-11-01 20:00:00","FW",78.22
"622",622,"2019-11-01 21:00:00","FW",78.22
"623",623,"2019-11-01 22:00:00","FW",78.22
"624",624,"2019-11-01 23:00:00","FW",78.22
"625",625,"2019-11-02 00:00:00","FW",72.54
"626",626,"2019-11-02 01:00:00","FW",72.54
"627",627,"2019-11-02 02:00:00","FW",72.54
"628",628,"2019-11-02 03:00:00","FW",72.54
"629",629,"2019-11-02 04:00:00","FW",72.54
"630",630,"2019-11-02 05:00:00","FW",72.54
"631",631,"2019-11-02 06:00:00","FW",72.54
"632",632,"2019-11-02 07:00:00","FW",72.54
"633",633,"2019-11-02 08:00:00","FW",72.54
"634",634,"2019-11-02 09:00:00","FW",72.54
"635",635,"2019-11-02 10:00:00","FW",72.54
"636",636,"2019-11-02 11:00:00","FW",72.54
"637",637,"2019-11-02 12:00:00","FW",72.54
"638",638,"2019-11-02 13:00:00","FW",72.54
"639",639,"2019-11-02 14:00:00","FW",72.54
"640",640,"2019-11-02 15:00:00","FW",72.54
"641",641,"2019-11-02 16:00:00","FW",72.54
"642",642,"2019-11-02 17:00:00","FW",72.54
"643",643,"2019-11-02 18:00:00","FW",72.54
"644",644,"2019-11-02 19:00:00","FW",72.54
"645",645,"2019-11-02 20:00:00","FW",72.54
"646",646,"2019-11-02 21:00:00","FW",72.54
"647",647,"2019-11-02 22:00:00","FW",72.54
"648",648,"2019-11-02 23:00:00","FW",72.54
"649",649,"2019-11-03 00:00:00","FW",74.78
"650",650,"2019-11-03 01:00:00","FW",74.78
"651",651,"2019-11-03 02:00:00","FW",74.78
"652",652,"2019-11-03 03:00:00","FW",74.78
"653",653,"2019-11-03 04:00:00","FW",74.78
"654",654,"2019-11-03 05:00:00","FW",74.78
"655",655,"2019-11-03 06:00:00","FW",74.78
"656",656,"2019-11-03 07:00:00","FW",74.78
"657",657,"2019-11-03 08:00:00","FW",74.78
"658",658,"2019-11-03 09:00:00","FW",74.78
"659",659,"2019-11-03 10:00:00","FW",74.78
"660",660,"2019-11-03 11:00:00","FW",74.78
"661",661,"2019-11-03 12:00:00","FW",74.78
"662",662,"2019-11-03 13:00:00","FW",74.78
"663",663,"2019-11-03 14:00:00","FW",74.78
"664",664,"2019-11-03 15:00:00","FW",74.78
"665",665,"2019-11-03 16:00:00","FW",74.78
"666",666,"2019-11-03 17:00:00","FW",74.78
"667",667,"2019-11-03 18:00:00","FW",74.78
"668",668,"2019-11-03 19:00:00","FW",74.78
"669",669,"2019-11-03 20:00:00","FW",74.78
"670",670,"2019-11-03 21:00:00","FW",74.78
"671",671,"2019-11-03 22:00:00","FW",74.78
"672",672,"2019-11-04 00:00:00","FW",79.73
"673",673,"2019-11-04 01:00:00","FW",79.73
"674",674,"2019-11-04 02:00:00","FW",79.73
"675",675,"2019-11-04 03:00:00","FW",79.73
"676",676,"2019-11-04 04:00:00","FW",79.73
"677",677,"2019-11-04 05:00:00","FW",79.73
"678",678,"2019-11-04 06:00:00","FW",79.73
"679",679,"2019-11-04 07:00:00","FW",79.73
"680",680,"2019-11-04 08:00:00","FW",79.73
"681",681,"2019-11-04 09:00:00","FW",79.73
"682",682,"2019-11-04 10:00:00","FW",79.73
"683",683,"2019-11-04 11:00:00","FW",79.73
"684",684,"2019-11-04 12:00:00","FW",79.73
"685",685,"2019-11-04 13:00:00","FW",79.73
"686",686,"2019-11-04 14:00:00","FW",79.73
"687",687,"2019-11-04 15:00:00","FW",79.73
"688",688,"2019-11-04 16:00:00","FW",79.73
"689",689,"2019-11-04 17:00:00","FW",79.73
"690",690,"2019-11-04 18:00:00","FW",79.73
"691",691,"2019-11-04 19:00:00","FW",79.73
"692",692,"2019-11-04 20:00:00","FW",79.73
"693",693,"2019-11-04 21:00:00","FW",79.73
"694",694,"2019-11-04 22:00:00","FW",79.73
"695",695,"2019-11-04 23:00:00","FW",79.73
"696",696,"2019-11-05 00:00:00","FW",88.28
"697",697,"2019-11-05 01:00:00","FW",88.28
"698",698,"2019-11-05 02:00:00","FW",88.28
"699",699,"2019-11-05 03:00:00","FW",88.28
"700",700,"2019-11-05 04:00:00","FW",88.28
"701",701,"2019-11-05 05:00:00","FW",88.28
"702",702,"2019-11-05 06:00:00","FW",88.28
"703",703,"2019-11-05 07:00:00","FW",88.28
"704",704,"2019-11-05 08:00:00","FW",88.28
"705",705,"2019-11-05 09:00:00","FW",88.28
"706",706,"2019-11-05 10:00:00","FW",88.28
"707",707,"2019-11-05 11:00:00","FW",88.28
"708",708,"2019-11-05 12:00:00","FW",88.28
"709",709,"2019-11-05 13:00:00","FW",88.28
"710",710,"2019-11-05 14:00:00","FW",88.28
"711",711,"2019-11-05 15:00:00","FW",88.28
"712",712,"2019-11-05 16:00:00","FW",88.28
"713",713,"2019-11-05 17:00:00","FW",88.28
"714",714,"2019-11-05 18:00:00","FW",88.28
"715",715,"2019-11-05 19:00:00","FW",88.28
"716",716,"2019-11-05 20:00:00","FW",88.28
"717",717,"2019-11-05 21:00:00","FW",88.28
"718",718,"2019-11-05 22:00:00","FW",88.28
"719",719,"2019-11-05 23:00:00","FW",88.28
"720",720,"2019-11-06 00:00:00","FW",74.46
"721",721,"2019-11-06 01:00:00","FW",74.46
"722",722,"2019-11-06 02:00:00","FW",74.46
"723",723,"2019-11-06 03:00:00","FW",74.46
"724",724,"2019-11-06 04:00:00","FW",74.46
"725",725,"2019-11-06 05:00:00","FW",74.46
"726",726,"2019-11-06 06:00:00","FW",74.46
"727",727,"2019-11-06 07:00:00","FW",74.46
"728",728,"2019-11-06 08:00:00","FW",74.46
"729",729,"2019-11-06 09:00:00","FW",74.46
"730",730,"2019-11-06 10:00:00","FW",74.46
"731",731,"2019-11-06 11:00:00","FW",74.46
"732",732,"2019-11-06 12:00:00","FW",74.46
"733",733,"2019-11-06 13:00:00","FW",74.46
"734",734,"2019-11-06 14:00:00","FW",74.46
"735",735,"2019-11-06 15:00:00","FW",74.46
"736",736,"2019-11-06 16:00:00","FW",74.46
"737",737,"2019-11-06 17:00:00","FW",74.46
"738",738,"2019-11-06 18:00:00","FW",74.46
"739",739,"2019-11-06 19:00:00","FW",74.46
"740",740,"2019-11-06 20:00:00","FW",74.46
"741",741,"2019-11-06 21:00:00","FW",74.46
"742",742,"2019-11-06 22:00:00","FW",74.46
"743",743,"2019-11-06 23:00:00","FW",74.46
"744",744,"2019-11-07 00:00:00","FW",82.23
"745",745,"2019-11-07 01:00:00","FW",82.23
"746",746,"2019-11-07 02:00:00","FW",82.23
"747",747,"2019-11-07 03:00:00","FW",82.23
"748",748,"2019-11-07 04:00:00","FW",82.23
"749",749,"2019-11-07 05:00:00","FW",82.23
"750",750,"2019-11-07 06:00:00","FW",82.23
"751",751,"2019-11-07 07:00:00","FW",82.23
"752",752,"2019-11-07 08:00:00","FW",82.23
"753",753,"2019-11-07 09:00:00","FW",82.23
"754",754,"2019-11-07 10:00:00","FW",82.23
"755",755,"2019-11-07 11:00:00","FW",82.23
"756",756,"2019-11-07 12:00:00","FW",82.23
"757",757,"2019-11-07 13:00:00","FW",82.23
"758",758,"2019-11-07 14:00:00","FW",82.23
"759",759,"2019-11-07 15:00:00","FW",82.23
"760",760,"2019-11-07 16:00:00","FW",82.23
"761",761,"2019-11-07 17:00:00","FW",82.23
"762",762,"2019-11-07 18:00:00","FW",82.23
"763",763,"2019-11-07 19:00:00","FW",82.23
"764",764,"2019-11-07 20:00:00","FW",82.23
"765",765,"2019-11-07 21:00:00","FW",82.23
"766",766,"2019-11-07 22:00:00","FW",82.23
"767",767,"2019-11-07 23:00:00","FW",82.23
"768",768,"2019-11-08 00:00:00","FW",81.37
"769",769,"2019-11-08 01:00:00","FW",81.37
"770",770,"2019-11-08 02:00:00","FW",81.37
"771",771,"2019-11-08 03:00:00","FW",81.37
"772",772,"2019-11-08 04:00:00","FW",81.37
"773",773,"2019-11-08 05:00:00","FW",81.37
"774",774,"2019-11-08 06:00:00","FW",81.37
"775",775,"2019-11-08 07:00:00","FW",81.37
"776",776,"2019-11-08 08:00:00","FW",81.37
"777",777,"2019-11-08 09:00:00","FW",81.37
"778",778,"2019-11-08 10:00:00","FW",81.37
"779",779,"2019-11-08 11:00:00","FW",81.37
"780",780,"2019-11-08 12:00:00","FW",81.37
"781",781,"2019-11-08 13:00:00","FW",81.37
"782",782,"2019-11-08 14:00:00","FW",81.37
"783",783,"2019-11-08 15:00:00","FW",81.37
"784",784,"2019-11-08 16:00:00","FW",81.37
"785",785,"2019-11-08 17:00:00","FW",81.37
"786",786,"2019-11-08 18:00:00","FW",81.37
"787",787,"2019-11-08 19:00:00","FW",81.37
"788",788,"2019-11-08 20:00:00","FW",81.37
"789",789,"2019-11-08 21:00:00","FW",81.37
"790",790,"2019-11-08 22:00:00","FW",81.37
"791",791,"2019-11-08 23:00:00","FW",81.37
"792",792,"2019-11-09 00:00:00","FW",80.83
"793",793,"2019-11-09 01:00:00","FW",80.83
"794",794,"2019-11-09 02:00:00","FW",80.83
"795",795,"2019-11-09 03:00:00","FW",80.83
"796",796,"2019-11-09 04:00:00","FW",80.83
"797",797,"2019-11-09 05:00:00","FW",80.83
"798",798,"2019-11-09 06:00:00","FW",80.83
"799",799,"2019-11-09 07:00:00","FW",80.83
"800",800,"2019-11-09 08:00:00","FW",80.83
"801",801,"2019-11-09 09:00:00","FW",80.83
"802",802,"2019-11-09 10:00:00","FW",80.83
"803",803,"2019-11-09 11:00:00","FW",80.83
"804",804,"2019-11-09 12:00:00","FW",80.83
"805",805,"2019-11-09 13:00:00","FW",80.83
"806",806,"2019-11-09 14:00:00","FW",80.83
"807",807,"2019-11-09 15:00:00","FW",80.83
"808",808,"2019-11-09 16:00:00","FW",80.83
"809",809,"2019-11-09 17:00:00","FW",80.83
"810",810,"2019-11-09 18:00:00","FW",80.83
"811",811,"2019-11-09 19:00:00","FW",80.83
"812",812,"2019-11-09 20:00:00","FW",80.83
"813",813,"2019-11-09 21:00:00","FW",80.83
"814",814,"2019-11-09 22:00:00","FW",80.83
"815",815,"2019-11-09 23:00:00","FW",80.83
"816",816,"2019-11-10 00:00:00","FW",87.46
"817",817,"2019-11-10 01:00:00","FW",87.46
"818",818,"2019-11-10 02:00:00","FW",87.46
"819",819,"2019-11-10 03:00:00","FW",87.46
"820",820,"2019-11-10 04:00:00","FW",87.46
"821",821,"2019-11-10 05:00:00","FW",87.46
"822",822,"2019-11-10 06:00:00","FW",87.46
"823",823,"2019-11-10 07:00:00","FW",87.46
"824",824,"2019-11-10 08:00:00","FW",87.46
"825",825,"2019-11-10 09:00:00","FW",87.46
"826",826,"2019-11-10 10:00:00","FW",87.46
"827",827,"2019-11-10 11:00:00","FW",87.46
"828",828,"2019-11-10 12:00:00","FW",87.46
"829",829,"2019-11-10 13:00:00","FW",87.46
"830",830,"2019-11-10 14:00:00","FW",87.46
"831",831,"2019-11-10 15:00:00","FW",87.46
"832",832,"2019-11-10 16:00:00","FW",87.46
"833",833,"2019-11-10 17:00:00","FW",87.46
"834",834,"2019-11-10 18:00:00","FW",87.46
"835",835,"2019-11-10 19:00:00","FW",87.46
"836",836,"2019-11-10 20:00:00","FW",87.46
"837",837,"2019-11-10 21:00:00","FW",87.46
"838",838,"2019-11-10 22:00:00","FW",87.46
"839",839,"2019-11-10 23:00:00","FW",87.46
"840",840,"2019-11-11 00:00:00","FW",84.76
"841",841,"2019-11-11 01:00:00","FW",84.76
"842",842,"2019-11-11 02:00:00","FW",84.76
"843",843,"2019-11-11 03:00:00","FW",84.76
"844",844,"2019-11-11 04:00:00","FW",84.76
"845",845,"2019-11-11 05:00:00","FW",84.76
"846",846,"2019-11-11 06:00:00","FW",84.76
"847",847,"2019-11-11 07:00:00","FW",84.76
"848",848,"2019-11-11 08:00:00","FW",84.76
"849",849,"2019-11-11 09:00:00","FW",84.76
"850",850,"2019-11-11 10:00:00","FW",84.76
"851",851,"2019-11-11 11:00:00","FW",84.76
"852",852,"2019-11-11 12:00:00","FW",84.76
"853",853,"2019-11-11 13:00:00","FW",84.76
"854",854,"2019-11-11 14:00:00","FW",84.76
"855",855,"2019-11-11 15:00:00","FW",84.76
"856",856,"2019-11-11 16:00:00","FW",84.76
"857",857,"2019-11-11 17:00:00","FW",84.76
"858",858,"2019-11-11 18:00:00","FW",84.76
"859",859,"2019-11-11 19:00:00","FW",84.76
"860",860,"2019-11-11 20:00:00","FW",84.76
"861",861,"2019-11-11 21:00:00","FW",84.76
"862",862,"2019-11-11 22:00:00","FW",84.76
"863",863,"2019-11-11 23:00:00","FW",84.76
"864",864,"2019-11-12 00:00:00","FW",65.58
"865",865,"2019-11-12 01:00:00","FW",65.58
"866",866,"2019-11-12 02:00:00","FW",65.58
"867",867,"2019-11-12 03:00:00","FW",65.58
"868",868,"2019-11-12 04:00:00","FW",65.58
"869",869,"2019-11-12 05:00:00","FW",65.58
"870",870,"2019-11-12 06:00:00","FW",65.58
"871",871,"2019-11-12 07:00:00","FW",65.58
"872",872,"2019-11-12 08:00:00","FW",65.58
"873",873,"2019-11-12 09:00:00","FW",65.58
"874",874,"2019-11-12 10:00:00","FW",65.58
"875",875,"2019-11-12 11:00:00","FW",65.58
"876",876,"2019-11-12 12:00:00","FW",65.58
"877",877,"2019-11-12 13:00:00","FW",65.58
"878",878,"2019-11-12 14:00:00","FW",65.58
"879",879,"2019-11-12 15:00:00","FW",65.58
"880",880,"2019-11-12 16:00:00","FW",65.58
"881",881,"2019-11-12 17:00:00","FW",65.58
"882",882,"2019-11-12 18:00:00","FW",65.58
"883",883,"2019-11-12 19:00:00","FW",65.58
"884",884,"2019-11-12 20:00:00","FW",65.58
"885",885,"2019-11-12 21:00:00","FW",65.58
"886",886,"2019-11-12 22:00:00","FW",65.58
"887",887,"2019-11-12 23:00:00","FW",65.58
"888",888,"2019-11-13 00:00:00","FW",66.75
"889",889,"2019-11-13 01:00:00","FW",66.75
"890",890,"2019-11-13 02:00:00","FW",66.75
"891",891,"2019-11-13 03:00:00","FW",66.75
"892",892,"2019-11-13 04:00:00","FW",66.75
"893",893,"2019-11-13 05:00:00","FW",66.75
"894",894,"2019-11-13 06:00:00","FW",66.75
"895",895,"2019-11-13 07:00:00","FW",66.75
"896",896,"2019-11-13 08:00:00","FW",66.75
"897",897,"2019-11-13 09:00:00","FW",66.75
"898",898,"2019-11-13 10:00:00","FW",66.75
"899",899,"2019-11-13 11:00:00","FW",66.75
"900",900,"2019-11-13 12:00:00","FW",66.75
"901",901,"2019-11-13 13:00:00","FW",66.75
"902",902,"2019-11-13 14:00:00","FW",66.75
"903",903,"2019-11-13 15:00:00","FW",66.75
"904",904,"2019-11-13 16:00:00","FW",66.75
"905",905,"2019-11-13 17:00:00","FW",66.75
"906",906,"2019-11-13 18:00:00","FW",66.75
"907",907,"2019-11-13 19:00:00","FW",66.75
"908",908,"2019-11-13 20:00:00","FW",66.75
"909",909,"2019-11-13 21:00:00","FW",66.75
"910",910,"2019-11-13 22:00:00","FW",66.75
"911",911,"2019-11-13 23:00:00","FW",66.75
"912",912,"2019-11-14 00:00:00","FW",66.94
"913",913,"2019-11-14 01:00:00","FW",66.94
"914",914,"2019-11-14 02:00:00","FW",66.94
"915",915,"2019-11-14 03:00:00","FW",66.94
"916",916,"2019-11-14 04:00:00","FW",66.94
"917",917,"2019-11-14 05:00:00","FW",66.94
"918",918,"2019-11-14 06:00:00","FW",66.94
"919",919,"2019-11-14 07:00:00","FW",66.94
"920",920,"2019-11-14 08:00:00","FW",66.94
"921",921,"2019-11-14 09:00:00","FW",66.94
"922",922,"2019-11-14 10:00:00","FW",66.94
"923",923,"2019-11-14 11:00:00","FW",66.94
"924",924,"2019-11-14 12:00:00","FW",66.94
"925",925,"2019-11-14 13:00:00","FW",66.94
"926",926,"2019-11-14 14:00:00","FW",66.94
"927",927,"2019-11-14 15:00:00","FW",66.94
"928",928,"2019-11-14 16:00:00","FW",66.94
"929",929,"2019-11-14 17:00:00","FW",66.94
"930",930,"2019-11-14 18:00:00","FW",66.94
"931",931,"2019-11-14 19:00:00","FW",66.94
"932",932,"2019-11-14 20:00:00","FW",66.94
"933",933,"2019-11-14 21:00:00","FW",66.94
"934",934,"2019-11-14 22:00:00","FW",66.94
"935",935,"2019-11-14 23:00:00","FW",66.94
"936",936,"2019-11-15 00:00:00","FW",70.23
"937",937,"2019-11-15 01:00:00","FW",70.23
"938",938,"2019-11-15 02:00:00","FW",70.23
"939",939,"2019-11-15 03:00:00","FW",70.23
"940",940,"2019-11-15 04:00:00","FW",70.23
"941",941,"2019-11-15 05:00:00","FW",70.23
"942",942,"2019-11-15 06:00:00","FW",70.23
"943",943,"2019-11-15 07:00:00","FW",70.23
"944",944,"2019-11-15 08:00:00","FW",70.23
"945",945,"2019-11-15 09:00:00","FW",70.23
"946",946,"2019-11-15 10:00:00","FW",70.23
"947",947,"2019-11-15 11:00:00","FW",70.23
"948",948,"2019-11-15 12:00:00","FW",70.23
"949",949,"2019-11-15 13:00:00","FW",70.23
"950",950,"2019-11-15 14:00:00","FW",70.23
"951",951,"2019-11-15 15:00:00","FW",70.23
"952",952,"2019-11-15 16:00:00","FW",70.23
"953",953,"2019-11-15 17:00:00","FW",70.23
"954",954,"2019-11-15 18:00:00","FW",70.23
"955",955,"2019-11-15 19:00:00","FW",70.23
"956",956,"2019-11-15 20:00:00","FW",70.23
"957",957,"2019-11-15 21:00:00","FW",70.23
"958",958,"2019-11-15 22:00:00","FW",70.23
"959",959,"2019-11-15 23:00:00","FW",70.23
"960",960,"2019-11-16 00:00:00","FW",75.21
"961",961,"2019-11-16 01:00:00","FW",75.21
"962",962,"2019-11-16 02:00:00","FW",75.21
"963",963,"2019-11-16 03:00:00","FW",75.21
"964",964,"2019-11-16 04:00:00","FW",75.21
"965",965,"2019-11-16 05:00:00","FW",75.21
"966",966,"2019-11-16 06:00:00","FW",75.21
"967",967,"2019-11-16 07:00:00","FW",75.21
"968",968,"2019-11-16 08:00:00","FW",75.21
"969",969,"2019-11-16 09:00:00","FW",75.21
"970",970,"2019-11-16 10:00:00","FW",75.21
"971",971,"2019-11-16 11:00:00","FW",75.21
"972",972,"2019-11-16 12:00:00","FW",75.21
"973",973,"2019-11-16 13:00:00","FW",75.21
"974",974,"2019-11-16 14:00:00","FW",75.21
"975",975,"2019-11-16 15:00:00","FW",75.21
"976",976,"2019-11-16 16:00:00","FW",75.21
"977",977,"2019-11-16 17:00:00","FW",75.21
"978",978,"2019-11-16 18:00:00","FW",75.21
"979",979,"2019-11-16 19:00:00","FW",75.21
"980",980,"2019-11-16 20:00:00","FW",75.21
"981",981,"2019-11-16 21:00:00","FW",75.21
"982",982,"2019-11-16 22:00:00","FW",75.21
"983",983,"2019-11-16 23:00:00","FW",75.21
"984",984,"2019-11-17 00:00:00","FW",78.8
"985",985,"2019-11-17 01:00:00","FW",78.8
"986",986,"2019-11-17 02:00:00","FW",78.8
"987",987,"2019-11-17 03:00:00","FW",78.8
"988",988,"2019-11-17 04:00:00","FW",78.8
"989",989,"2019-11-17 05:00:00","FW",78.8
"990",990,"2019-11-17 06:00:00","FW",78.8
"991",991,"2019-11-17 07:00:00","FW",78.8
"992",992,"2019-11-17 08:00:00","FW",78.8
"993",993,"2019-11-17 09:00:00","FW",78.8
"994",994,"2019-11-17 10:00:00","FW",78.8
"995",995,"2019-11-17 11:00:00","FW",78.8
"996",996,"2019-11-17 12:00:00","FW",78.8
"997",997,"2019-11-17 13:00:00","FW",78.8
"998",998,"2019-11-17 14:00:00","FW",78.8
"999",999,"2019-11-17 15:00:00","FW",78.8
"1000",1000,"2019-11-17 16:00:00","FW",78.8
"1001",1001,"2019-11-17 17:00:00","FW",78.8
"1002",1002,"2019-11-17 18:00:00","FW",78.8
"1003",1003,"2019-11-17 19:00:00","FW",78.8
"1004",1004,"2019-11-17 20:00:00","FW",78.8
"1005",1005,"2019-11-17 21:00:00","FW",78.8
"1006",1006,"2019-11-17 22:00:00","FW",78.8
"1007",1007,"2019-11-17 23:00:00","FW",78.8
"1008",1008,"2019-11-18 00:00:00","FW",73.88
"1009",1009,"2019-11-18 01:00:00","FW",73.88
"1010",1010,"2019-11-18 02:00:00","FW",73.88
"1011",1011,"2019-11-18 03:00:00","FW",73.88
"1012",1012,"2019-11-18 04:00:00","FW",73.88
"1013",1013,"2019-11-18 05:00:00","FW",73.88
"1014",1014,"2019-11-18 06:00:00","FW",73.88
"1015",1015,"2019-11-18 07:00:00","FW",73.88
"1016",1016,"2019-11-18 08:00:00","FW",73.88
"1017",1017,"2019-11-18 09:00:00","FW",73.88
"1018",1018,"2019-11-18 10:00:00","FW",73.88
"1019",1019,"2019-11-18 11:00:00","FW",73.88
"1020",1020,"2019-11-18 12:00:00","FW",73.88
"1021",1021,"2019-11-18 13:00:00","FW",73.88
"1022",1022,"2019-11-18 14:00:00","FW",73.88
"1023",1023,"2019-11-18 15:00:00","FW",73.88
"1024",1024,"2019-11-18 16:00:00","FW",73.88
"1025",1025,"2019-11-18 17:00:00","FW",73.88
"1026",1026,"2019-11-18 18:00:00","FW",73.88
"1027",1027,"2019-11-18 19:00:00","FW",73.88
"1028",1028,"2019-11-18 20:00:00","FW",73.88
"1029",1029,"2019-11-18 21:00:00","FW",73.88
"1030",1030,"2019-11-18 22:00:00","FW",73.88
"1031",1031,"2019-11-18 23:00:00","FW",73.88
"1032",1032,"2019-11-19 00:00:00","FW",66.4
"1033",1033,"2019-11-19 01:00:00","FW",66.4
"1034",1034,"2019-11-19 02:00:00","FW",66.4
"1035",1035,"2019-11-19 03:00:00","FW",66.4
"1036",1036,"2019-11-19 04:00:00","FW",66.4
"1037",1037,"2019-11-19 05:00:00","FW",66.4
"1038",1038,"2019-11-19 06:00:00","FW",66.4
"1039",1039,"2019-11-19 07:00:00","FW",66.4
"1040",1040,"2019-11-19 08:00:00","FW",66.4
"1041",1041,"2019-11-19 09:00:00","FW",66.4
"1042",1042,"2019-11-19 10:00:00","FW",66.4
"1043",1043,"2019-11-19 11:00:00","FW",66.4
"1044",1044,"2019-11-19 12:00:00","FW",66.4
"1045",1045,"2019-11-19 13:00:00","FW",66.4
"1046",1046,"2019-11-19 14:00:00","FW",66.4
